full name,title,qualifications,primary specialty,practice areas,regions covered,photo url,source url,bio
Mr Colin Holburn,Consultant in Emergency Medicine; MB ChB (Edinburgh University) 1981,"Consultant in Emergency Medicine; MB ChB (Edinburgh University) 1981, FRCS (Edinburgh) 1986, FRCEM 1993",Personal Injury,Personal Injury; Clinical Negligence,West Midlands,https://scoop-cms.s3-eu-west-1.amazonaws.com/55dd7640ca2f3ade448b457d/experts/5bb3885d78ad1f036b8b4568/files/colin-holburn-23jpg,https://www.expertwitness.co.uk/expert/5bb3885d78ad1f036b8b4568,"Consultant in Emergency Medicine; MB ChB (Edinburgh University) 1981, providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Standard of clinical care in the Emergency Department, hand and upper limb injuries, head injuries, missed fractures including scaphoid fractures, diagnosis of DVT and pulmonary embolism, management of overdoses including paracetamol. Covers West Midlands. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Mr Sohom Maitra,Consultant in Emergency Medicine & Major Trauma; MBBS MRCS PgCertMedEd FHEA FAcadMEd FRCP(Ed) FRCEM,Consultant in Emergency Medicine & Major Trauma; MBBS MRCS PgCertMedEd FHEA FAcadMEd FRCP(Ed) FRCEM,Personal Injury,Personal Injury; Clinical Negligence,North East,https://scoop-cms.s3-eu-west-1.amazonaws.com/55dd7640ca2f3ade448b457d/experts/69ce4be990c7a34b7f578e42/files/sohommaitrapng,https://www.expertwitness.co.uk/expert/69ce4be990c7a34b7f578e42,"Consultant in Emergency Medicine & Major Trauma; MBBS MRCS PgCertMedEd FHEA FAcadMEd FRCP(Ed) FRCEM, providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Failure to diagnose, admit, treat or refer life-threatening illness/injury, missed fractures and emergency fracture management, missed/delayed diagnosis of medical emergencies (sepsis, ACS. Covers North East. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Prof Richard Lyon MBE,Consultant in Emergency Medicine & Pre-hospital Care; MBChB(Hons) MRCP MD FRCEM FRCPara FIMC(RCS Ed) TInSTR,Consultant in Emergency Medicine & Pre-hospital Care; MBChB(Hons) MRCP MD FRCEM FRCPara FIMC(RCS Ed) TInSTR,Personal Injury,Personal Injury; Clinical Negligence,Scotland,https://scoop-cms.s3-eu-west-1.amazonaws.com/55dd7640ca2f3ade448b457d/experts/697c825b8e35540c53197383/files/bw003-half-srgbjpg,https://www.expertwitness.co.uk/expert/697c825b8e35540c53197383,"Consultant in Emergency Medicine & Pre-hospital Care; MBChB(Hons) MRCP MD FRCEM FRCPara FIMC(RCS Ed) TInSTR, providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Emergency medicine, pre-hospital care, pre-hospital emergency medicine, resuscitation. Covers Scotland. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Professor Patrick A Nee,Consultant in Accident & Emergency and Critical Care; FRCS FRCP FRCEM FFICM,Consultant in Accident & Emergency and Critical Care; FRCS FRCP FRCEM FFICM,Personal Injury,Personal Injury; Clinical Negligence; Road Traffic Collision,London,,https://www.expertwitness.co.uk/expert/5763c805ca2f3af2228b628b,"Consultant in Accident & Emergency and Critical Care; FRCS FRCP FRCEM FFICM, providing expert witness reports for personal injury, clinical negligence, road traffic collision cases. Clinical expertise: Pathophysiology of injury and resuscitation, immediate clinical care of critically ill and injured adults and children, personal injury, employers liability, public liability, road traffic accidents. Covers London. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Mr Colin Read,Senior Consultant in Emergency Medicine; MB,"Senior Consultant in Emergency Medicine; MB, ChB, LLM, FRCS, FRCEM",Personal Injury,Personal Injury; Clinical Negligence,,https://scoop-cms.s3-eu-west-1.amazonaws.com/55dd7640ca2f3ade448b457d/experts/5763c7ddca2f3af2228b5bde/files/colin-photo-walljpg,https://www.expertwitness.co.uk/expert/5763c7ddca2f3af2228b5bde,"Senior Consultant in Emergency Medicine; MB, providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Standard of clinical care in the Emergency Department, head injuries, diagnosis and management of stroke, missed fractures including scaphoid fracture, hip fractures, slipped epiphysis in children. Regions covered: not stated by the source listing. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Dr Anthony Bleetman,Honorary Assistant Professor; MD PhD FRCSEd FRCEM DipIMC RCSEd,"Consultant in Emergency Medicine, Honorary Assistant Professor; MD PhD FRCSEd FRCEM DipIMC RCSEd",Personal Injury,Personal Injury; Clinical Negligence; Road Traffic Collision; Criminal Injuries Compensation,London,,https://www.expertwitness.co.uk/expert/5763c7b6ca2f3af2228b52a0,"Honorary Assistant Professor; MD PhD FRCSEd FRCEM DipIMC RCSEd, providing expert witness reports for personal injury, clinical negligence, road traffic collision, criminal injuries compensation cases. Clinical expertise: Personal injury, road traffic accidents, medical malpractice and negligence, pre-hospital and emergency care, aeromedical (air ambulance) care, victims of assault. Covers London. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Dr Ben Pope,Consultant in Emergency Medicine and SDEC; MBChB FRCEM,Consultant in Emergency Medicine and SDEC; MBChB FRCEM,Personal Injury,Personal Injury; Clinical Negligence; Road Traffic Collision,London,https://scoop-cms.s3-eu-west-1.amazonaws.com/55dd7640ca2f3ade448b457d/experts/68cabacbda1ac12577608563/files/3ajpeg,https://www.expertwitness.co.uk/expert/68cabacbda1ac12577608563,"Consultant in Emergency Medicine and SDEC; MBChB FRCEM, providing expert witness reports for personal injury, clinical negligence, road traffic collision cases. Clinical expertise: Personal injury: employers' liability, public liability, road traffic accidents, clinical negligence including causation and prognosis, trauma and emergency cases - burns, lacerations. Covers London. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Mr Jamie A Nicholson,Consultant Trauma and Upper Limb Orthopaedic Surgeon; FRCS T&O Ed,"Consultant Trauma and Upper Limb Orthopaedic Surgeon; FRCS T&O Ed, PhD, MFSTEd, MBChB, BScMedSci, FHEA",Personal Injury,Personal Injury; Clinical Negligence,Scotland,https://scoop-cms.s3-eu-west-1.amazonaws.com/55dd7640ca2f3ade448b457d/experts/6985bea27e38892c833eea52/files/jamienicholsonpng,https://www.expertwitness.co.uk/expert/6985bea27e38892c833eea52,"Consultant Trauma and Upper Limb Orthopaedic Surgeon; FRCS T&O Ed, providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Upper limb injuries of shoulder, elbow and wrist, orthopaedic trauma and fracture complications, complex major trauma. Covers Scotland. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Mr Damon Simmons,Consultant Orthopaedic and Trauma Surgeon; MB ChB FRCS FRCS (Trauma & Ortho.),Consultant Orthopaedic and Trauma Surgeon; MB ChB FRCS FRCS (Trauma & Ortho.),Personal Injury,Personal Injury; Clinical Negligence,North West,https://scoop-cms.s3-eu-west-1.amazonaws.com/55dd7640ca2f3ade448b457d/experts/69afee864e2c86462411c1e2/files/simmons-028jpg,https://www.expertwitness.co.uk/expert/69afee864e2c86462411c1e2,"Consultant Orthopaedic and Trauma Surgeon; MB ChB FRCS FRCS (Trauma & Ortho.), providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Lower limb surgery/trauma including sports injuries, spinal injuries assessment including fractures/whiplash/soft tissue injuries, complex knee and lower limb injuries, knee joint replacements, soft tissue ligament reconstruction, revision knee surgery. Covers North West. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Mr Raj Kumar,Consultant Orthopaedic Surgeon; D.Orth MS (Orth) FRCS (Tr&Orth),Consultant Orthopaedic Surgeon; D.Orth MS (Orth) FRCS (Tr&Orth),Personal Injury,Personal Injury; Clinical Negligence,North West,,https://www.expertwitness.co.uk/expert/5763c7fbca2f3af2228b6111,"Consultant Orthopaedic Surgeon; D.Orth MS (Orth) FRCS (Tr&Orth), providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Foot and ankle surgery, general trauma, lower limb reconstruction surgery, ankle replacements, ankle arthroscopy, complex hind foot fusions. Covers North West. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Prof John Quinlan,Consultant Orthopaedic Surgeon; MB,"Consultant Orthopaedic Surgeon; MB, BCh, BAO (Hons.); AFRCSI; MCh; FFSEM; FRCS (Tr. & Orth.)",Personal Injury,Personal Injury; Clinical Negligence,,https://scoop-cms.s3-eu-west-1.amazonaws.com/55dd7640ca2f3ade448b457d/experts/690b3f523c67881b223f4c82/files/mr-quinlan-copyjpg,https://www.expertwitness.co.uk/expert/690b3f523c67881b223f4c82,"Consultant Orthopaedic Surgeon; MB, providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Lower limb arthroplasty, orthopaedic trauma, metal on metal hip arthroplasty. Regions covered: not stated by the source listing. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Mr David Miller,Consultant Orthopaedic Surgeon; MBChB,"Consultant Orthopaedic Surgeon; MBChB, MRCS, FRCS (Orth)",Personal Injury,Personal Injury; Clinical Negligence,,https://scoop-cms.s3-eu-west-1.amazonaws.com/55dd7640ca2f3ade448b457d/experts/5763c7f9ca2f3af2228b60bf/files/mr-david-millerjpg,https://www.expertwitness.co.uk/expert/5763c7f9ca2f3af2228b60bf,"Consultant Orthopaedic Surgeon; MBChB, providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Shoulder, trauma, complex fractures, whiplash claims, soft tissue injuries, elbow and upper limb injuries. Regions covered: not stated by the source listing. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Mr John Travlos,Consultant Orthopaedic Surgeon; MB BCh,"Consultant Orthopaedic Surgeon; MB BCh, FRCS, FCS(SA)Orth, M MED(ORTH) University of Cape Town",Personal Injury,Personal Injury; Clinical Negligence,West Midlands,,https://www.expertwitness.co.uk/expert/5763c7fcca2f3af2228b614d,"Consultant Orthopaedic Surgeon; MB BCh, providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Knee surgery (special interest), medico-legal work regarding personal injury, whiplash, back and knee injuries, sports injuries and workplace accidents. Covers West Midlands. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Mr Otto von Arx,Consultant Orthopaedic Spinal Surgeon; MBChB,"Consultant Orthopaedic Spinal Surgeon; MBChB, MRCS, FRCS (Tr & Orth)",Personal Injury,Personal Injury; Clinical Negligence,London,https://scoop-cms.s3-eu-west-1.amazonaws.com/55dd7640ca2f3ade448b457d/experts/5763c7faca2f3af2228b60f5/files/mr-otto-von-arx-copyjpg,https://www.expertwitness.co.uk/expert/5763c7faca2f3af2228b60f5,"Consultant Orthopaedic Spinal Surgeon; MBChB, providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Spinal surgery including pre-operative, peri-operative and post-operative care of spinal trauma and elective spinal surgery, most sub-specialties within orthopaedic surgery. Covers London. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Dr Max Mifsud,Consultant Paediatric Orthopaedic Surgeon; MD MScRes FRCS(Tr&Orth) FEBOT,Consultant Paediatric Orthopaedic Surgeon; MD MScRes FRCS(Tr&Orth) FEBOT,Personal Injury,Personal Injury; Clinical Negligence,South East,https://scoop-cms.s3-eu-west-1.amazonaws.com/55dd7640ca2f3ade448b457d/experts/680796c1fff07a5487094f92/files/headshotpng,https://www.expertwitness.co.uk/expert/680796c1fff07a5487094f92,"Consultant Paediatric Orthopaedic Surgeon; MD MScRes FRCS(Tr&Orth) FEBOT, providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Paediatric trauma and orthopaedics, hip dysplasia and preservation, neuromuscular orthopaedics (including cerebral palsy), post-traumatic limb reconstruction, bone infection surgery, sarcoma. Covers South East. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Professor Sanjiv Jari,Consultant Trauma & Orthopaedic Surgeon; BSc (Hons),"Consultant Trauma & Orthopaedic Surgeon; BSc (Hons), MBChB, FRCS (Eng), FRCS (Tr & Orth)",Personal Injury,Personal Injury; Clinical Negligence; Road Traffic Collision,North West,,https://www.expertwitness.co.uk/expert/5763c7ecca2f3af2228b5e90,"Consultant Trauma & Orthopaedic Surgeon; BSc (Hons), providing expert witness reports for personal injury, clinical negligence, road traffic collision cases. Clinical expertise: Lower limb surgery including joint replacements and sports injuries surgery, trauma and orthopaedic injuries from road traffic accidents, trips, falls, slips and workplace injuries, clinical negligence cases. Covers North West. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Mr David Stitson,Consultant in Trauma & Orthopaedic Surgery; MBBS FRCS(Tr & Orth); Wing Commander,"Consultant in Trauma & Orthopaedic Surgery; MBBS FRCS(Tr & Orth); Wing Commander, RAF retd.",Personal Injury,Personal Injury; Clinical Negligence,South West,,https://www.expertwitness.co.uk/expert/582f271c47a1557f6b8b4572,"Consultant in Trauma & Orthopaedic Surgery; MBBS FRCS(Tr & Orth); Wing Commander, providing expert witness reports for personal injury, clinical negligence cases. Clinical expertise: Primary and revision arthroplasty of the hip and knee, hip replacement in young adults, CT planning for hip replacement, knee replacement procedures from partial to complex revision, civilian and military trauma including ballistic and battlefield injuries, Ilizarov Method and Taylor Spatial Frames for complex fractures. Covers South West. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
Dr Giuseppe Spoto,Consultant Psychiatrist; FRCPsych MA FAcadMEd MEWI AssocFFLM FRSM,Consultant Psychiatrist; FRCPsych MA FAcadMEd MEWI AssocFFLM FRSM,Personal Injury,Personal Injury; Clinical Negligence; Immigration & Asylum Reports,London,,https://www.expertwitness.co.uk/expert/5763c7b2ca2f3af2228b5189,"Consultant Psychiatrist; FRCPsych MA FAcadMEd MEWI AssocFFLM FRSM, providing expert witness reports for personal injury, clinical negligence, immigration & asylum reports cases. Clinical expertise: Trauma sequelae including personal injury, accident, assault and crime victims, PTSD, personality disorders/psychoses, violence/self-harm/suicide. Covers London. Listing sourced from ExpertWitness.co.uk; awaiting claim and verification."
